smiles,homo,lumo,gap
CC(C)(C)CC(=O)NC,-0.2395,0.0331,0.2726
CC(C)(CC(=O)NC)O,-0.2459,0.021,0.2669
CC(C)(C)NC(=O)NC,-0.2362,0.0639,0.3001
CC(C)(C)OC(=O)NC,-0.2465,0.0668,0.3133
CC(C)(C)CC(=O)OC,-0.266,0.0154,0.2814
CC(C)(CC(=O)OC)O,-0.2545,0.0026,0.2571
CC(C)(C)NC(=O)OC,-0.2478,0.0629,0.3107
CCC(=O)NC(=NC)C,-0.2384,-0.0063,0.2321
CCC(=O)NC(=NC)N,-0.2193,0.0003,0.2196
CC(=NC)NC(=O)CO,-0.2507,-0.0165,0.2343
CN=C(N)NC(=O)CO,-0.231,-0.0132,0.2178
CC(=NC)NC(=O)NC,-0.2295,0.0117,0.2412
CC(=NC)NC(=O)OC,-0.2395,0.0028,0.2423
CN=C(N)NC(=O)OC,-0.2201,0.0187,0.2388
CC(CC(=O)CO)C#C,-0.2624,-0.0317,0.2307
CC(CC(=O)CO)C#N,-0.2832,-0.0453,0.2379
CC(NC(=N)CO)C#N,-0.2461,0.0164,0.2625
CC([N-]C(=O)C[NH3+])C#N,-0.2632,0.0076,0.2708
CC(NC(=O)CO)C#C,-0.2584,0.013,0.2714
CC(NC(=O)CO)C#N,-0.2729,-0.005,0.2679
CC(OC(=O)CN)C#C,-0.2479,0.0091,0.257
CC(OC(=O)CN)C#N,-0.2576,-0.0069,0.2508
CC(OC(=O)CO)C#C,-0.2718,-0.0013,0.2705
CC(OC(=O)CO)C#N,-0.283,-0.017,0.266
CCC(=O)CC(C)C#C,-0.245,-0.0145,0.2305
CCC(=O)CC(C)C#N,-0.2633,-0.0281,0.2352
CCC(=O)CC(O)C#C,-0.2436,-0.0152,0.2284
CCC(=O)CC(O)C#N,-0.2641,-0.0293,0.2348
CCC(=O)NC(C)C#C,-0.2449,0.0257,0.2706
CCC(=O)NC(C)C#N,-0.2646,0.0079,0.2725
CCC(=O)OC(C)C#C,-0.2655,0.0125,0.2781
CCC(=O)OC(C)C#N,-0.2895,-0.0038,0.2857
CNC(=O)CC(C)C#C,-0.2462,0.028,0.2742
CNC(=O)CC(C)C#N,-0.2641,0.0144,0.2785
CNC(=O)CC(N)C#N,-0.248,0.0086,0.2566
CNC(=O)CC(O)C#C,-0.2394,0.0137,0.2531
CNC(=O)CC(O)C#N,-0.255,-0.0077,0.2472
CNC(=O)NC(C)C#C,-0.2426,0.0437,0.2863
CNC(=O)NC(C)C#N,-0.2592,0.026,0.2852
CNC(=O)OC(C)C#C,-0.2541,0.0343,0.2884
CNC(=O)OC(C)C#N,-0.2694,0.0146,0.284
COC(=N)NC(C)C#N,-0.2497,0.0143,0.264
COC(=O)CC(C)C#C,-0.2606,0.01,0.2706
COC(=O)CC(C)C#N,-0.2892,-0.0035,0.2857
COC(=O)CC(N)C#N,-0.2742,0.0008,0.2751
COC(=O)CC(O)C#C,-0.2677,0.0087,0.2764
COC(=O)CC(O)C#N,-0.2892,-0.0065,0.2827
COC(=O)NC(C)C#C,-0.2542,0.0364,0.2906
COC(=O)NC(C)C#N,-0.2778,0.0174,0.2952
OCC(=O)CC(O)C#C,-0.2653,-0.0319,0.2335
OCC(=O)CC(O)C#N,-0.2832,-0.0466,0.2365
CC(CC(=O)CO)C=O,-0.2626,-0.0332,0.2294
CC(NC(=O)CO)C=O,-0.2585,-0.0407,0.2178
CC(OC(=O)CO)C=O,-0.2727,-0.0438,0.2288
CCC(=O)CC(C)C=O,-0.2505,-0.023,0.2275
CCC(=O)CC(O)C=O,-0.255,-0.0354,0.2195
CCC(=O)CN(C)C=O,-0.2391,-0.0261,0.213
CCC(=O)NC(C)C=O,-0.2491,-0.0309,0.2181
CCC(=O)OC(C)C=O,-0.2631,-0.034,0.2291
CN(CC(=O)CO)C=O,-0.2519,-0.0435,0.2084
CNC(=O)CC(C)C=O,-0.2498,-0.0194,0.2304
CNC(=O)CC(O)C=O,-0.2445,-0.0509,0.1936
CNC(=O)CN(C)C=O,-0.2394,0.0166,0.256
CNC(=O)NC(C)C=O,-0.2445,-0.0248,0.2198
CNC(=O)OC(C)C=O,-0.2574,-0.0297,0.2278
COC(=O)CC(C)C=O,-0.2553,-0.0237,0.2316
COC(=O)CC(O)C=O,-0.2772,-0.0433,0.2339
CN(CC(=O)OC)C=O,-0.2468,-0.0013,0.2454
COC(=O)NC(C)C=O,-0.2502,-0.0311,0.2191
OCC(=O)CC(O)C=O,-0.2724,-0.0442,0.2282
CC1(CC1)CC(=O)CO,-0.2591,-0.0247,0.2343
CC1(CC(=O)CO)CN1,-0.2502,-0.0234,0.2268
CC1(CC(=O)CO)CO1,-0.264,-0.0293,0.2346
CC1(CC1)NC(=O)CO,-0.2538,0.0199,0.2737
CC1(CC1)OC(=O)CN,-0.2443,0.0148,0.259
CC1(CC1)OC(=O)CO,-0.2685,0.004,0.2725
CCC(=O)CC1(CC1)C,-0.2342,-0.0089,0.2253
CCC(=O)CC1(C)CN1,-0.24,-0.0152,0.2247
CCC(=O)CC1(C)CO1,-0.2403,-0.0123,0.228
CCC(=O)CC1(CC1)O,-0.2402,-0.0216,0.2185
CCC(=O)NC1(CC1)C,-0.2374,0.0345,0.272
CCC(=O)OC1(CC1)C,-0.2596,0.0185,0.2781
CC1(CC1)CC(=O)NC,-0.2355,0.0366,0.2721
CNC(=O)CC1(C)CN1,-0.2406,0.032,0.2726
CNC(=O)CC1(C)CO1,-0.2393,0.0323,0.2716
CNC(=O)CC1(CC1)O,-0.2321,0.0397,0.2718
CC1(CC1)NC(=O)NC,-0.238,0.0638,0.3017
CC1(CC1)OC(=O)NC,-0.2482,0.0649,0.3131
CC1(CC1)CC(=O)OC,-0.2567,0.0151,0.2718
COC(=O)CC1(C)CN1,-0.2432,0.0078,0.251
COC(=O)CC1(C)CO1,-0.2648,0.0118,0.2765
COC(=O)CC1(CC1)O,-0.2523,0.0147,0.267
CC1(CC1)NC(=O)OC,-0.248,0.0601,0.3082
C1CC1(CC(=O)CO)O,-0.2608,-0.0305,0.2303
CC1CC1CC(=O)CO,-0.2612,-0.0229,0.2383
CC1CC1NC(=O)CO,-0.2513,0.0182,0.2695
CC1CC1OC(=O)CN,-0.2457,0.0147,0.2604
CC1CC1OC(=O)CO,-0.2677,0.0037,0.2714
CC1CN1CC(=O)CO,-0.2429,-0.0229,0.22
CC1NC1CC(=O)CO,-0.2522,-0.0214,0.2308
CC1OC1CC(=O)CO,-0.2641,-0.0274,0.2367
CCC(=O)CC1CC1C,-0.235,-0.0059,0.2291
CCC(=O)CC1CC1O,-0.2374,-0.003,0.2344
CCC(=O)CC1CN1C,-0.2208,-0.0122,0.2086
CCC(=O)CC1NC1C,-0.2361,-0.0066,0.2296
CCC(=O)CC1OC1C,-0.2462,-0.012,0.2342
CCC(=O)CN1CC1C,-0.2124,-0.0162,0.1962
CCC(=O)NC1CC1C,-0.2379,0.0317,0.2697
CCC(=O)NC1CC1O,-0.2304,0.0379,0.2683
CCC(=O)OC1CC1C,-0.2633,0.0184,0.2817
CCC(=O)OC1CC1O,-0.2513,0.007,0.2583
CN1CC1CC(=O)CO,-0.2325,-0.0283,0.2042
CNC(=O)CC1CC1C,-0.2337,0.0409,0.2746
CNC(=O)CC1CC1O,-0.2389,0.0402,0.279
CNC(=O)CC1CN1C,-0.2349,0.0352,0.2701
CNC(=O)CC1NC1C,-0.2316,0.0407,0.2724
CNC(=O)CC1OC1C,-0.2389,0.0347,0.2736
CNC(=O)CN1CC1C,-0.2299,0.0436,0.2734
CNC(=O)NC1CC1C,-0.2354,0.0624,0.2978
CNC(=O)NC1CC1O,-0.2214,0.0648,0.2862
CNC(=O)OC1CC1C,-0.2471,0.0641,0.3112
CNC(=O)OC1CC1O,-0.2459,0.0535,0.2993
COC(=O)CC1CC1C,-0.264,0.0192,0.2832
COC(=O)CC1CC1O,-0.2354,0.0029,0.2382
COC(=O)CC1CN1C,-0.2226,0.0115,0.234
COC(=O)CC1NC1C,-0.2459,0.0184,0.2643
COC(=O)CC1OC1C,-0.2631,0.0129,0.276
COC(=O)CN1CC1C,-0.2268,0.018,0.2447
COC(=O)NC1CC1C,-0.2439,0.0565,0.3004
COC(=O)NC1CC1O,-0.2315,0.0611,0.2925
NCC(=O)OC1CC1O,-0.2511,0.0034,0.2545
OCC(=O)CC1CC1O,-0.2606,-0.0207,0.2399
OCC(=O)NC1CC1O,-0.2421,0.0241,0.2662
OCC(=O)OC1CC1O,-0.2616,-0.0074,0.2542
CCC(=O)CC1CCC1,-0.2398,-0.0061,0.2337
CCC(=O)CC1CCO1,-0.2372,-0.008,0.2293
CCC(=O)CC1COC1,-0.2412,-0.0155,0.2256
CCC(=O)CN1CCC1,-0.2223,-0.0085,0.2138
CCC(=O)NC1CCC1,-0.2413,0.0351,0.2764
CCC(=O)NC1COC1,-0.2495,0.0251,0.2746
CCC(=O)OC1CCC1,-0.2644,0.0199,0.2844
CCC(=O)OC1COC1,-0.254,0.0084,0.2623
CNC(=O)CC1CCC1,-0.2412,0.0369,0.2781
CNC(=O)CC1CCO1,-0.2346,0.037,0.2716
CNC(=O)CC1COC1,-0.2371,0.028,0.265
CNC(=O)CN1CCC1,-0.2256,0.04,0.2656
CNC(=O)NC1CCC1,-0.233,0.067,0.3001
CNC(=O)NC1COC1,-0.244,0.0582,0.3022
CNC(=O)OC1CCC1,-0.2481,0.0659,0.314
CNC(=O)OC1COC1,-0.2497,0.0542,0.304
COC(=O)CC1CCC1,-0.2669,0.0186,0.2855
COC(=O)CC1CCO1,-0.2469,0.0153,0.2622
COC(=O)CC1COC1,-0.2428,0.0093,0.2521
COC(=O)CN1CCC1,-0.2155,0.0175,0.2329
COC(=O)NC1CCC1,-0.2435,0.063,0.3065
COC(=O)NC1COC1,-0.2536,0.0532,0.3068
C1CC(C1)OC(=O)CN,-0.2444,0.0162,0.2606
C1C(CO1)OC(=O)CN,-0.2517,0.0046,0.2563
C1CC(C1)CC(=O)CO,-0.2414,-0.0076,0.2337
OCC(=O)CC1CCO1,-0.25,-0.0307,0.2194
C1C(CO1)CC(=O)CO,-0.2492,-0.0331,0.216
C1CN(C1)CC(=O)CO,-0.2328,-0.025,0.2078
C1CC(C1)NC(=O)CO,-0.2517,0.0212,0.2729
C1C(CO1)NC(=O)CO,-0.2618,0.0109,0.2727
C1CC(C1)OC(=O)CO,-0.268,0.0053,0.2733
C1C(CO1)OC(=O)CO,-0.2631,-0.0065,0.2566
CC#CCCC(=O)CO,-0.2383,-0.0121,0.2262
CC#CCNC(=O)CO,-0.2405,0.0246,0.2651
CC#CCOC(=O)CN,-0.2449,0.0135,0.2584
CC#CCOC(=O)CO,-0.2566,0.0156,0.2722
CCC(=O)CCC#CC,-0.2366,-0.0105,0.2261
CCC(=O)NCC#CC,-0.239,0.0306,0.2696
CCC(=O)OCC#CC,-0.2549,0.0172,0.2721
CC#CCCC(=O)NC,-0.2367,0.0319,0.2687
CC#CCNC(=O)NC,-0.2374,0.0438,0.2812
CC#CCOC(=O)NC,-0.247,0.037,0.2841
CC#CCCC(=O)OC,-0.2445,0.0144,0.2588
CC#CCNC(=O)OC,-0.2468,0.0403,0.2871
CC(=N)OCC(=O)CO,-0.2591,-0.0239,0.2351
CC(=O)CCC(=O)CO,-0.2483,-0.0142,0.2341
CC(=O)CNC(=O)CO,-0.256,-0.0371,0.2189
CC(=O)COC(=O)CO,-0.2623,-0.027,0.2354
CC(=O)NCC(=O)CO,-0.2504,-0.0427,0.2077
CC(=O)OCC(=O)CO,-0.2711,-0.0323,0.2388
CCC(=[NH2+])NCC([O-])=O,-0.2449,0.0072,0.252
CCC(=O)CCC(=O)C,-0.2467,-0.0123,0.2344
CCC(=O)CCC(=O)N,-0.2441,-0.0073,0.2369
CCC(=O)CNC(=O)C,-0.2409,-0.0263,0.2146
CCC(=O)CNC(=O)N,-0.2478,-0.0217,0.2261
CCC(=O)COC(C)=N,-0.2461,-0.0107,0.2353
CCC(=O)COC(=O)C,-0.2513,-0.0154,0.2359
CCC(=O)COC(=O)N,-0.2478,-0.0125,0.2353
CCC(=O)NCC(=O)C,-0.2422,-0.0281,0.214
CCC(=O)NCC(=O)N,-0.2389,0.0157,0.2546
CCC(=O)OCC(=O)C,-0.2528,-0.0173,0.2356
CCC(=O)OCC(=O)N,-0.2547,0.0177,0.2725
CNC(=[NH2+])CCC([O-])=O,-0.2329,0.0111,0.244
CNC(=[NH2+])NCC([O-])=O,-0.2322,0.028,0.2602
CNC(=[NH2+])OCC([O-])=O,-0.1667,-0.0277,0.1391
CC(=O)CCC(=O)NC,-0.2439,-0.0083,0.2356
CNC(=O)CCC(=O)N,-0.2438,0.03,0.2737
CC(=O)NCC(=O)NC,-0.2351,0.0115,0.2466
CNC(=O)CNC(=O)N,-0.2303,0.0273,0.2576
CNC(=O)COC(C)=N,-0.2457,0.021,0.2667
CC(=O)OCC(=O)NC,-0.2512,0.0174,0.2686
CNC(=O)COC(=O)N,-0.2479,0.03,0.2779
CC(=O)CNC(=O)NC,-0.2398,-0.0221,0.2177
CNC(=O)NCC(=O)N,-0.2278,0.0281,0.2559
CC(=O)COC(=O)NC,-0.2452,-0.0122,0.233
CNC(=O)OCC(=O)N,-0.24,0.0218,0.2618
COC(=[NH2+])NCC([O-])=O,-0.2488,0.0239,0.2727
CC(=O)CCC(=O)OC,-0.2488,-0.0124,0.2364
COC(=O)CCC(=O)N,-0.2505,0.016,0.2665
CC(=O)NCC(=O)OC,-0.2423,-0.0001,0.2423
COC(=O)CNC(=O)N,-0.2511,0.005,0.2561
COC(=O)COC(C)=N,-0.267,0.0142,0.2812
CC(=O)OCC(=O)OC,-0.2723,0.0103,0.2827
COC(=O)COC(=O)N,-0.2698,0.0131,0.2829
CC(=O)CNC(=O)OC,-0.2546,-0.0274,0.2272
COC(=O)NCC(=O)N,-0.2503,0.0167,0.267
C(CC(=O)N)C(=O)CO,-0.2457,-0.0091,0.2366
C(C(=O)N)NC(=O)CO,-0.2526,0.0063,0.2589
C(C(=O)OCC(=O)N)O,-0.2565,0.0153,0.2719
C(C(=O)CO)NC(=O)N,-0.2586,-0.0372,0.2214
C(C(=O)COC(=O)N)O,-0.2485,-0.0141,0.2343
NCC(=[NH2+])NCC([O-])=O,-0.2424,0.0091,0.2514
[NH3+]CC(=O)NCC([O-])=O,-0.2432,0.0004,0.2436
C(C(=O)OCC(=O)N)N,-0.234,0.0088,0.2428
OCC(=[NH2+])NCC([O-])=O,-0.2473,0.0019,0.2493
CC(C)CCC(=O)CO,-0.2647,-0.0231,0.2416
CC(C)CNC(=O)CO,-0.2534,0.0214,0.2747
CC(C)COC(=O)CN,-0.2448,0.0171,0.2619
CC(C)COC(=O)CO,-0.2685,0.006,0.2744
CC(C)OCC(=O)CO,-0.2631,-0.0255,0.2376
CC(O)CCC(=O)CO,-0.2642,-0.0222,0.2421
CC(O)CNC(=O)CO,-0.2511,0.025,0.276
CC(O)COC(=O)CN,-0.2505,0.0037,0.2542
CC(O)COC(=O)CO,-0.2709,-0.004,0.2668
CCC(=O)CCC(C)C,-0.2403,-0.0053,0.235
CCC(=O)CCC(C)O,-0.2405,-0.0046,0.2359
CCC(=O)COC(C)C,-0.2409,-0.008,0.2329
CCC(=O)NCC(C)C,-0.2408,0.0371,0.2779
CCC(=O)NCC(C)O,-0.239,0.0384,0.2773
CCC(=O)OCC(C)C,-0.2651,0.021,0.2861
CCC(=O)OCC(C)O,-0.2699,0.0119,0.2818
CC(C)CCC(=O)NC,-0.2417,0.0377,0.2794
CNC(=O)CCC(C)O,-0.2424,0.0389,0.2813
CC(C)OCC(=O)NC,-0.239,0.0411,0.2802
CC(C)CNC(=O)NC,-0.2356,0.0634,0.299
CNC(=O)NCC(C)O,-0.2328,0.0651,0.2978
CC(C)COC(=O)NC,-0.248,0.0675,0.3155
CNC(=O)OCC(C)O,-0.2456,0.0469,0.2925
CC(C)CCC(=O)OC,-0.2673,0.0193,0.2866
COC(=O)CCC(C)O,-0.2674,0.0198,0.2872
CC(C)NCC(=O)OC,-0.2191,0.0147,0.2338
CC(C)OCC(=O)OC,-0.2583,0.0162,0.2745
CC(C)CNC(=O)OC,-0.2464,0.0617,0.3081
COC(=O)NCC(C)O,-0.2447,0.063,0.3077
CCC(=O)CCC1CC1,-0.2396,-0.0056,0.234
CCC(=O)CCC1CO1,-0.2444,-0.0092,0.2352
CCC(=O)CCN1CC1,-0.2322,-0.0081,0.2241
CCC(=O)COC1CC1,-0.232,-0.0163,0.2157
CCC(=O)NCC1CC1,-0.2395,0.0377,0.2772
CCC(=O)NCC1CN1,-0.2435,0.0314,0.2749
CCC(=O)NCC1CO1,-0.2462,0.0319,0.2781
CCC(=O)OCC1CC1,-0.2663,0.02,0.2863
CCC(=O)OCC1CN1,-0.2429,0.0104,0.2533
CCC(=O)OCC1CO1,-0.2702,0.0158,0.286
CNC(=O)CCC1CC1,-0.2412,0.0382,0.2794
CNC(=O)CCC1CO1,-0.2457,0.034,0.2796
CNC(=O)CCN1CC1,-0.2289,0.0357,0.2646
CNC(=O)COC1CC1,-0.2337,0.0369,0.2706
CNC(=O)NCC1CC1,-0.2363,0.0672,0.3035
CNC(=O)NCC1CN1,-0.2298,0.0544,0.2842
CNC(=O)NCC1CO1,-0.241,0.064,0.305
CNC(=O)OCC1CC1,-0.2471,0.0684,0.3155
CNC(=O)OCC1CN1,-0.2377,0.0561,0.2937
CNC(=O)OCC1CO1,-0.2542,0.0609,0.3151
COC(=O)CCC1CC1,-0.2662,0.0193,0.2855
COC(=O)CCC1CN1,-0.2435,0.014,0.2575
COC(=O)CCC1CO1,-0.2672,0.0157,0.2829
COC(=O)CCN1CC1,-0.235,0.0169,0.2519
COC(=O)CNC1CC1,-0.2137,0.013,0.2267
COC(=O)COC1CC1,-0.2462,0.0125,0.2587
COC(=O)NCC1CC1,-0.2468,0.0648,0.3116
COC(=O)NCC1CN1,-0.2525,0.0571,0.3096
COC(=O)NCC1CO1,-0.2522,0.0585,0.3108
C1CC1COC(=O)CN,-0.2436,0.0182,0.2619
NCC(=O)OCC1CN1,-0.244,0.0068,0.2507
NCC(=O)OCC1CO1,-0.2475,0.012,0.2595
C1CC1CCC(=O)CO,-0.2635,-0.0232,0.2402
OCC(=O)CCC1CO1,-0.2682,-0.0269,0.2414
C1CN1CCC(=O)CO,-0.241,-0.0258,0.2152
C1CC1OCC(=O)CO,-0.2634,-0.0274,0.2361
C1CC1CNC(=O)CO,-0.2529,0.0236,0.2765
OCC(=O)NCC1CN1,-0.2579,0.0175,0.2754
OCC(=O)NCC1CO1,-0.2573,0.0177,0.275
C1CC1COC(=O)CO,-0.268,0.0056,0.2736
OCC(=O)OCC1CN1,-0.2525,-0.0038,0.2487
OCC(=O)OCC1CO1,-0.2716,0.0008,0.2724
CCC(=O)COC=NC,-0.2437,-0.0224,0.2212
CN=COCC(=O)CO,-0.2401,-0.0278,0.2123
CNC(=O)COC=NC,-0.2437,0.0117,0.2554
CN=COCC(=O)OC,-0.2479,-0.0009,0.247
CCC(=O)CCCC#C,-0.2456,-0.0107,0.2349
CCC(=O)CCCC#N,-0.2563,-0.0207,0.2356
CCC(=O)CNCC#N,-0.2436,-0.0287,0.2149
CCC(=O)COCC#C,-0.2474,-0.0124,0.235
CCC(=O)COCC#N,-0.2591,-0.0236,0.2355
CCC(=O)NCCC#C,-0.2462,0.0273,0.2735
CCC(=O)NCCC#N,-0.2606,0.0142,0.2747
CCC(=O)OCCC#C,-0.2695,0.0147,0.2842
CCC(=O)OCCC#N,-0.2837,0.0025,0.2861
CNC(=O)CCCC#C,-0.2462,0.0307,0.2769
CNC(=O)CCCC#N,-0.2567,0.0191,0.2757
CNC(=O)CNCC#N,-0.2458,0.0156,0.2614
CNC(=O)COCC#C,-0.2456,0.0195,0.2651
CNC(=O)COCC#N,-0.2569,-0.0041,0.2528
CNC(=O)NCCC#C,-0.2418,0.0561,0.2979
CNC(=O)NCCC#N,-0.2556,0.0377,0.2933
CNC(=O)OCCC#C,-0.2532,0.05,0.3032
CNC(=O)OCCC#N,-0.2637,0.0279,0.2915
COC(=O)CCCC#C,-0.2612,0.0142,0.2755
COC(=O)CCCC#N,-0.2826,0.0043,0.2868
COC(=O)CNCC#C,-0.2334,0.0091,0.2425
COC(=O)CNCC#N,-0.2539,-0.003,0.251
COC(=O)COCC#C,-0.263,0.0123,0.2754
COC(=O)COCC#N,-0.286,0.0012,0.2872
COC(=O)NCCC#C,-0.25,0.0478,0.2978
COC(=O)NCCC#N,-0.2711,0.031,0.3021
C#CCCOC(=O)CN,-0.2485,0.0109,0.2594
C(COC(=O)CN)C#N,-0.2569,-0.0013,0.2556
C#CCCCC(=O)CO,-0.247,-0.0123,0.2348
C(CC#N)CC(=O)CO,-0.258,-0.0225,0.2355
C#CCNCC(=O)CO,-0.239,-0.0332,0.2058
C(C#N)NCC(=O)CO,-0.2573,-0.0458,0.2115
C#CCOCC(=O)CO,-0.249,-0.015,0.234
C(C#N)OCC(=O)CO,-0.2609,-0.0266,0.2343
C#CCCNC(=O)CO,-0.2481,0.0221,0.2701
C(CNC(=O)CO)C#N,-0.2713,0.0001,0.2714
C#CCCOC(=O)CO,-0.2708,0.0131,0.2838
C(COC(=O)CO)C#N,-0.2862,0.0007,0.2868
CCC(=O)CCCC=O,-0.2457,-0.0221,0.2236
CCC(=O)CCNC=O,-0.2436,-0.0114,0.2322
CCC(=O)CCOC=N,-0.2552,-0.0198,0.2354
CCC(=O)CCOC=O,-0.2598,-0.0255,0.2343
CCC(=O)CNCC=O,-0.2348,-0.0283,0.2066
CCC(=O)COCC=O,-0.2513,-0.031,0.2203
CCC(=O)NCCC=O,-0.247,-0.0248,0.2222
CCC(=O)OCCC=O,-0.26,-0.0327,0.2273
CNC(=O)CCCC=O,-0.2464,-0.0204,0.226
CNC(=O)CCNC=O,-0.2462,0.0262,0.2724
CNC(=O)CCOC=N,-0.2555,0.0219,0.2774
CNC(=O)CCOC=O,-0.2609,0.0087,0.2696
CNC(=O)CNCC=O,-0.2367,-0.0204,0.2164
CNC(=O)COCC=O,-0.2515,-0.0423,0.2092
CNC(=O)NCCC=O,-0.2407,-0.021,0.2197
CNC(=O)OCCC=O,-0.2574,-0.0298,0.2276
COC(=O)CCCC=O,-0.2514,-0.0224,0.229
COC(=O)CCNC=O,-0.2546,0.0135,0.2681
COC(=O)CCOC=N,-0.2632,0.0054,0.2686
COC(=O)CCOC=O,-0.2812,-0.0006,0.2806
COC(=O)CNCC=O,-0.2437,-0.0241,0.2196
COC(=O)COCC=O,-0.2602,-0.0313,0.2289
COC(=O)NCCC=O,-0.2482,-0.0262,0.222
C(CC=O)CC(=O)CO,-0.2557,-0.0343,0.2213
C(CNC=O)C(=O)CO,-0.2457,-0.0135,0.2322
OCC(=O)CCOC=N,-0.257,-0.0215,0.2356
C(COC=O)C(=O)CO,-0.2617,-0.0273,0.2344
C(C=O)NCC(=O)CO,-0.2474,-0.0382,0.2092
C(C=O)OCC(=O)CO,-0.2689,-0.0457,0.2232
C(CNC(=O)CO)C=O,-0.2557,-0.0331,0.2227
C(COC(=O)CO)C=O,-0.2678,-0.0401,0.2277
CC(C)N=C(C#N)NC,-0.2395,-0.0363,0.2032
CNC(=NC)C(=O)C#C,-0.2293,-0.0717,0.1575
CNC(=NC)C(=O)C#N,-0.2492,-0.0981,0.1511
CNC(=NC)C(=O)C=O,-0.2338,-0.083,0.1508
CNC(=NC)C(O)C#N,-0.2347,-0.0187,0.216
CCC(=NC)N(C)C=O,-0.2509,-0.009,0.2419
CN=C(CO)N(C)C=O,-0.2525,-0.0269,0.2256
CN=C(N(C)C=O)OC,-0.2481,-0.0005,0.2476
COC(=NC)N1CC1C,-0.2248,0.0392,0.264
CNC(=NC1CC1)C#N,-0.2256,-0.037,0.1886
CNC(=NCC#C)C#N,-0.247,-0.0443,0.2026
CNC(=NCC#N)C#N,-0.2627,-0.0592,0.2035
CNC(=NCC=O)C#N,-0.2436,-0.051,0.1926
CCC(C#C)(C#C)C#C,-0.2646,0.0247,0.2893
CCC(C#C)(C#C)C#N,-0.2863,0.0047,0.291
CCC(C#C)(C#N)C#N,-0.309,-0.0167,0.2923
CCC(C#N)(C#N)C#N,-0.3621,-0.0386,0.3235
CNC(C#C)(C#C)C#C,-0.2403,0.0066,0.2469
CNC(C#C)(C#C)C#N,-0.2588,-0.0143,0.2445
CNC(C#C)(C#N)C#N,-0.2798,-0.0339,0.246
CNC(C#N)(C#N)C#N,-0.3004,-0.058,0.2424
COC(C#C)(C#C)C#C,-0.2695,-0.0099,0.2596
COC(C#C)(C#C)C#N,-0.2903,-0.0312,0.2591
COC(C#C)(C#N)C#N,-0.3166,-0.0518,0.2648
COC(C#N)(C#N)C#N,-0.3438,-0.0765,0.2673
C#CC(CN)(C#C)C#N,-0.2566,0.0061,0.2627
C#CC(CN)(C#N)C#N,-0.2716,-0.0123,0.2592
C(C(C#N)(C#N)C#N)N,-0.2876,-0.0335,0.2542
C#CC(CO)(C#C)C#C,-0.262,0.0253,0.2873
C#CC(CO)(C#C)C#N,-0.2818,0.0047,0.2866
C#CC(CO)(C#N)C#N,-0.3114,-0.0169,0.2945
C(C(C#N)(C#N)C#N)O,-0.3303,-0.04,0.2904
CCC(C#C)C#CC#C,-0.2452,-0.0165,0.2287
CCC(C#C)C#CC#N,-0.2816,-0.0433,0.2383
CCC(C#N)C#CC#C,-0.2604,-0.0325,0.2279
CCC(C#N)C#CC#N,-0.304,-0.0604,0.2436
CNC(C#C)C#CC#N,-0.2558,-0.0489,0.2069
CNC(C#N)C#CC#C,-0.2595,-0.0387,0.2208
CNC(C#N)C#CC#N,-0.2764,-0.0661,0.2103
COC(C#C)C#CC#C,-0.2534,-0.033,0.2204
COC(C#C)C#CC#N,-0.2889,-0.0573,0.2315
COC(C#N)C#CC#C,-0.267,-0.0483,0.2187
COC(C#N)C#CC#N,-0.309,-0.0754,0.2336
NCC(C#N)C#CC#C,-0.2572,-0.0329,0.2243
NCC(C#N)C#CC#N,-0.2737,-0.0607,0.213
OCC(C#C)C#CC#C,-0.2487,-0.0227,0.226
OCC(C#C)C#CC#N,-0.2808,-0.0498,0.2311
OCC(C#N)C#CC#C,-0.2638,-0.038,0.2258
OCC(C#N)C#CC#N,-0.3015,-0.0661,0.2354
CCC(C#C)C#CC=O,-0.2673,-0.0629,0.2044
CCC(C#N)C#CC=O,-0.2798,-0.0766,0.2032
CNC(C#C)C#CC=O,-0.2463,-0.0669,0.1795
CNC(C#N)C#CC=O,-0.2689,-0.0798,0.1891
COC(C#C)C#CC=O,-0.2734,-0.0704,0.203
COC(C#N)C#CC=O,-0.2846,-0.0824,0.2022
OCC(C#C)C#CC=O,-0.2716,-0.0687,0.2029
OCC(C#N)C#CC=O,-0.2837,-0.082,0.2017
CCC(C#C)C(=O)C#C,-0.2583,-0.0634,0.1949
CCC(C#C)C(=O)C#N,-0.2843,-0.0908,0.1935
CCC(C#N)C(=O)C#C,-0.2859,-0.0804,0.2055
CNC(C#C)C(=O)C#C,-0.2333,-0.0676,0.1657
CNC(C#C)C(=O)C#N,-0.2513,-0.0946,0.1567
CNC(C#N)C(=O)C#C,-0.2526,-0.0854,0.1673
COC(C#C)C(=O)C#C,-0.2547,-0.071,0.1837
COC(C#C)C(=O)C#N,-0.2877,-0.0932,0.1946
COC(C#N)C(=O)C#C,-0.2883,-0.0821,0.2062
OCC(C#C)C(=O)C#C,-0.263,-0.0703,0.1927
OCC(C#C)C(=O)C#N,-0.2841,-0.0988,0.1853
OCC(C#N)C(=O)C#C,-0.2853,-0.0867,0.1986
CCC(C#C)C(=O)C=O,-0.251,-0.0987,0.1523
CNC(C#C)C(=O)C=O,-0.2439,-0.0945,0.1494
